"X","cropCode","numPixelsWiZone","cropCodeFrom","cropCodeTo","yearFrom","yearTo"
"T28 R24W S32",111111,6,111,111,2008,2009
"T28 R24W S32",121121,368,121,121,2008,2009
"T28 R24W S32",141141,5,141,141,2008,2009
"T28 R24W S32",141176,1,141,176,2008,2009
"T28 R24W S32",121122,22,121,122,2008,2009
"T28 R24W S32",122122,955,122,122,2008,2009
"T28 R24W S32",122123,25,122,123,2008,2009
"T28 R24W S32",122121,28,122,121,2008,2009
"T28 R24W S32",123122,30,123,122,2008,2009
"T28 R24W S32",123123,751,123,123,2008,2009
"T28 R24W S32",124123,35,124,123,2008,2009
"T28 R24W S32",123124,18,123,124,2008,2009
"T28 R24W S32",124124,621,124,124,2008,2009
"T28 R24W S32",123121,3,123,121,2008,2009
"T28 R24W S32",121123,5,121,123,2008,2009
"T28 R24W S32",124122,11,124,122,2008,2009
"T28 R24W S32",111111,5,111,111,2009,2010
"T28 R24W S32",111195,1,111,195,2009,2010
"T28 R24W S32",121121,175,121,121,2009,2010
"T28 R24W S32",141141,4,141,141,2009,2010
"T28 R24W S32",121141,14,121,141,2009,2010
"T28 R24W S32",176141,1,176,141,2009,2010
"T28 R24W S32",122121,28,122,121,2009,2010
"T28 R24W S32",122122,788,122,122,2009,2010
"T28 R24W S32",141176,1,141,176,2009,2010
"T28 R24W S32",122123,194,122,123,2009,2010
"T28 R24W S32",122141,1,122,141,2009,2010
"T28 R24W S32",121122,193,121,122,2009,2010
"T28 R24W S32",121176,1,121,176,2009,2010
"T28 R24W S32",123122,159,123,122,2009,2010
"T28 R24W S32",123123,453,123,123,2009,2010
"T28 R24W S32",123124,197,123,124,2009,2010
"T28 R24W S32",122176,1,122,176,2009,2010
"T28 R24W S32",124122,1,124,122,2009,2010
"T28 R24W S32",124123,41,124,123,2009,2010
"T28 R24W S32",124124,595,124,124,2009,2010
"T28 R24W S32",121123,15,121,123,2009,2010
"T28 R24W S32",123121,7,123,121,2009,2010
"T28 R24W S32",124121,2,124,121,2009,2010
"T28 R24W S32",122124,6,122,124,2009,2010
"T28 R24W S32",121124,1,121,124,2009,2010
"T28 R24W S32",111111,5,111,111,2010,2011
"T28 R24W S32",121121,90,121,121,2010,2011
"T28 R24W S32",195111,1,195,111,2010,2011
"T28 R24W S32",141141,18,141,141,2010,2011
"T28 R24W S32",141121,1,141,121,2010,2011
"T28 R24W S32",121122,107,121,122,2010,2011
"T28 R24W S32",122122,905,122,122,2010,2011
"T28 R24W S32",176141,1,176,141,2010,2011
"T28 R24W S32",122121,47,122,121,2010,2011
"T28 R24W S32",122123,182,122,123,2010,2011
"T28 R24W S32",123122,126,123,122,2010,2011
"T28 R24W S32",141122,1,141,122,2010,2011
"T28 R24W S32",121111,1,121,111,2010,2011
"T28 R24W S32",123123,496,123,123,2010,2011
"T28 R24W S32",124123,127,124,123,2010,2011
"T28 R24W S32",176122,2,176,122,2010,2011
"T28 R24W S32",122124,7,122,124,2010,2011
"T28 R24W S32",123124,79,123,124,2010,2011
"T28 R24W S32",124124,670,124,124,2010,2011
"T28 R24W S32",121123,12,121,123,2010,2011
"T28 R24W S32",123121,2,123,121,2010,2011
"T28 R24W S32",121124,2,121,124,2010,2011
"T28 R24W S32",124122,1,124,122,2010,2011
"T28 R24W S32",124121,1,124,121,2010,2011
"T28 R24W S32",111111,5,111,111,2011,2012
"T28 R24W S32",111195,1,111,195,2011,2012
"T28 R24W S32",141190,1,141,190,2011,2012
"T28 R24W S32",121121,94,121,121,2011,2012
"T28 R24W S32",141141,17,141,141,2011,2012
"T28 R24W S32",121122,44,121,122,2011,2012
"T28 R24W S32",122121,88,122,121,2011,2012
"T28 R24W S32",122122,891,122,122,2011,2012
"T28 R24W S32",123122,121,123,122,2011,2012
"T28 R24W S32",111141,1,111,141,2011,2012
"T28 R24W S32",122123,163,122,123,2011,2012
"T28 R24W S32",123123,601,123,123,2011,2012
"T28 R24W S32",123124,88,123,124,2011,2012
"T28 R24W S32",123121,7,123,121,2011,2012
"T28 R24W S32",124123,105,124,123,2011,2012
"T28 R24W S32",124124,650,124,124,2011,2012
"T28 R24W S32",121123,2,121,123,2011,2012
"T28 R24W S32",124122,2,124,122,2011,2012
"T28 R24W S32",141121,1,141,121,2011,2012
"T28 R24W S32",121141,1,121,141,2011,2012
"T28 R24W S32",124121,1,124,121,2011,2012
"T28 R24W S32",111111,3,111,111,2012,2013
"T28 R24W S32",111195,2,111,195,2012,2013
"T28 R24W S32",190141,1,190,141,2012,2013
"T28 R24W S32",195111,1,195,111,2012,2013
"T28 R24W S32",121121,86,121,121,2012,2013
"T28 R24W S32",141141,17,141,141,2012,2013
"T28 R24W S32",121122,92,121,122,2012,2013
"T28 R24W S32",122121,48,122,121,2012,2013
"T28 R24W S32",122122,915,122,122,2012,2013
"T28 R24W S32",141111,2,141,111,2012,2013
"T28 R24W S32",121141,1,121,141,2012,2013
"T28 R24W S32",123122,192,123,122,2012,2013
"T28 R24W S32",123123,570,123,123,2012,2013
"T28 R24W S32",124123,71,124,123,2012,2013
"T28 R24W S32",121123,11,121,123,2012,2013
"T28 R24W S32",123124,105,123,124,2012,2013
"T28 R24W S32",124124,666,124,124,2012,2013
"T28 R24W S32",122123,95,122,123,2012,2013
"T28 R24W S32",123121,4,123,121,2012,2013
"T28 R24W S32",121124,1,121,124,2012,2013
"T28 R24W S32",124122,1,124,122,2012,2013
"T28 R24W S32",111111,4,111,111,2013,2014
"T28 R24W S32",195111,2,195,111,2013,2014
"T28 R24W S32",121121,121,121,121,2013,2014
"T28 R24W S32",121124,4,121,124,2013,2014
"T28 R24W S32",121122,12,121,122,2013,2014
"T28 R24W S32",122121,205,122,121,2013,2014
"T28 R24W S32",122122,829,122,122,2013,2014
"T28 R24W S32",141121,18,141,121,2013,2014
"T28 R24W S32",141122,1,141,122,2013,2014
"T28 R24W S32",121123,1,121,123,2013,2014
"T28 R24W S32",122123,157,122,123,2013,2014
"T28 R24W S32",122124,9,122,124,2013,2014
"T28 R24W S32",123123,501,123,123,2013,2014
"T28 R24W S32",123124,63,123,124,2013,2014
"T28 R24W S32",123121,40,123,121,2013,2014
"T28 R24W S32",123122,143,123,122,2013,2014
"T28 R24W S32",124124,618,124,124,2013,2014
"T28 R24W S32",111121,2,111,121,2013,2014
"T28 R24W S32",124122,6,124,122,2013,2014
"T28 R24W S32",124123,146,124,123,2013,2014
"T28 R24W S32",124121,2,124,121,2013,2014
"T28 R24W S32",111111,6,111,111,2014,2015
