"X","cropCode","numPixelsWiZone","cropCodeFrom","cropCodeTo","yearFrom","yearTo"
"T124 R49W S25",111111,209,111,111,2008,2009
"T124 R49W S25",111190,2,111,190,2008,2009
"T124 R49W S25",121121,74,121,121,2008,2009
"T124 R49W S25",141141,16,141,141,2008,2009
"T124 R49W S25",141190,9,141,190,2008,2009
"T124 R49W S25",190190,1,190,190,2008,2009
"T124 R49W S25",195023,3,195,23,2008,2009
"T124 R49W S25",195111,8,195,111,2008,2009
"T124 R49W S25",195176,72,195,176,2008,2009
"T124 R49W S25",195195,121,195,195,2008,2009
"T124 R49W S25",5111,1,5,111,2008,2009
"T124 R49W S25",176195,119,176,195,2008,2009
"T124 R49W S25",176176,603,176,176,2008,2009
"T124 R49W S25",23195,3,23,195,2008,2009
"T124 R49W S25",176005,146,176,5,2008,2009
"T124 R49W S25",176036,6,176,36,2008,2009
"T124 R49W S25",195005,13,195,5,2008,2009
"T124 R49W S25",5195,5,5,195,2008,2009
"T124 R49W S25",36176,4,36,176,2008,2009
"T124 R49W S25",122122,2,122,122,2008,2009
"T124 R49W S25",176006,2,176,6,2008,2009
"T124 R49W S25",176023,3,176,23,2008,2009
"T124 R49W S25",176037,1,176,37,2008,2009
"T124 R49W S25",5176,28,5,176,2008,2009
"T124 R49W S25",36195,2,36,195,2008,2009
"T124 R49W S25",23176,2,23,176,2008,2009
"T124 R49W S25",23023,11,23,23,2008,2009
"T124 R49W S25",23111,2,23,111,2008,2009
"T124 R49W S25",28023,42,28,23,2008,2009
"T124 R49W S25",5005,940,5,5,2008,2009
"T124 R49W S25",23005,148,23,5,2008,2009
"T124 R49W S25",1111,1,1,111,2008,2009
"T124 R49W S25",5023,68,5,23,2008,2009
"T124 R49W S25",36005,2,36,5,2008,2009
"T124 R49W S25",41023,2,41,23,2008,2009
"T124 R49W S25",6023,1,6,23,2008,2009
"T124 R49W S25",1195,12,1,195,2008,2009
"T124 R49W S25",1001,3,1,1,2008,2009
"T124 R49W S25",1005,190,1,5,2008,2009
"T124 R49W S25",1176,6,1,176,2008,2009
"T124 R49W S25",195001,3,195,1,2008,2009
"T124 R49W S25",28176,5,28,176,2008,2009
"T124 R49W S25",176001,1,176,1,2008,2009
"T124 R49W S25",111111,202,111,111,2009,2010
"T124 R49W S25",111195,19,111,195,2009,2010
"T124 R49W S25",121121,73,121,121,2009,2010
"T124 R49W S25",141141,15,141,141,2009,2010
"T124 R49W S25",176195,56,176,195,2009,2010
"T124 R49W S25",190141,10,190,141,2009,2010
"T124 R49W S25",190195,1,190,195,2009,2010
"T124 R49W S25",195111,9,195,111,2009,2010
"T124 R49W S25",195176,134,195,176,2009,2010
"T124 R49W S25",195195,110,195,195,2009,2010
"T124 R49W S25",195005,8,195,5,2009,2010
"T124 R49W S25",141195,1,141,195,2009,2010
