yearFrom,yearTo,cropRotate,plottingColorFrom,plottingColorTo,plotXAxisFrom,plotXAxisTo,plotYAxisFrom,plotYAxisTo,totalPercPixelsWiArea_cropYearFrom,totalPercPixelsWiArea_cropYearTo
2016,2017,dryBeans_hay,#e41a1c,#f781bf,9,10,1.9,4.6,0.331672734,2.82059443
2016,2017,dryBeans_other,#e41a1c,#AAAAAA,9,10,1.9,1,0.331672734,63.43166601
2016,2017,dryBeans_soy,#e41a1c,#4daf4a,9,10,1.9,5.5,0.331672734,15.58786779
2016,2017,dryBeans_springWheat,#e41a1c,#a65628,9,10,1.9,3.7,0.331672734,2.172721061
2016,2017,dryBeans_sugarbeets,#e41a1c,#377eb8,9,10,1.9,2.8,0.331672734,0.758802379
2016,2017,hay_corn,#f781bf,#ffd300,9,10,4.6,6.4,3.026158013,14.92567121
2016,2017,hay_dryBeans,#f781bf,#e41a1c,9,10,4.6,1.9,3.026158013,0.302677116
2016,2017,hay_hay,#f781bf,#f781bf,9,10,4.6,4.6,3.026158013,2.82059443
2016,2017,hay_other,#f781bf,#AAAAAA,9,10,4.6,1,3.026158013,63.43166601
2016,2017,hay_soy,#f781bf,#4daf4a,9,10,4.6,5.5,3.026158013,15.58786779
2016,2017,hay_springWheat,#f781bf,#a65628,9,10,4.6,3.7,3.026158013,2.172721061
2016,2017,hay_sugarbeets,#f781bf,#377eb8,9,10,4.6,2.8,3.026158013,0.758802379
2016,2017,other_corn,#AAAAAA,#ffd300,9,10,1,6.4,63.55587311,14.92567121
2016,2017,other_dryBeans,#AAAAAA,#e41a1c,9,10,1,1.9,63.55587311,0.302677116
2016,2017,other_hay,#AAAAAA,#f781bf,9,10,1,4.6,63.55587311,2.82059443
2016,2017,other_other,#AAAAAA,#AAAAAA,9,10,1,1,63.55587311,63.43166601
2016,2017,other_soy,#AAAAAA,#4daf4a,9,10,1,5.5,63.55587311,15.58786779
2016,2017,other_springWheat,#AAAAAA,#a65628,9,10,1,3.7,63.55587311,2.172721061
2016,2017,other_sugarbeets,#AAAAAA,#377eb8,9,10,1,2.8,63.55587311,0.758802379
2016,2017,soy_corn,#4daf4a,#ffd300,9,10,5.5,6.4,14.33302887,14.92567121
2016,2017,soy_dryBeans,#4daf4a,#e41a1c,9,10,5.5,1.9,14.33302887,0.302677116
2016,2017,soy_hay,#4daf4a,#f781bf,9,10,5.5,4.6,14.33302887,2.82059443
2016,2017,soy_other,#4daf4a,#AAAAAA,9,10,5.5,1,14.33302887,63.43166601
2016,2017,soy_soy,#4daf4a,#4daf4a,9,10,5.5,5.5,14.33302887,15.58786779
2016,2017,soy_springWheat,#4daf4a,#a65628,9,10,5.5,3.7,14.33302887,2.172721061
2016,2017,soy_sugarbeets,#4daf4a,#377eb8,9,10,5.5,2.8,14.33302887,0.758802379
2016,2017,springWheat_corn,#a65628,#ffd300,9,10,3.7,6.4,2.477954968,14.92567121
2016,2017,springWheat_dryBeans,#a65628,#e41a1c,9,10,3.7,1.9,2.477954968,0.302677116
2016,2017,springWheat_hay,#a65628,#f781bf,9,10,3.7,4.6,2.477954968,2.82059443
2016,2017,springWheat_other,#a65628,#AAAAAA,9,10,3.7,1,2.477954968,63.43166601
2016,2017,springWheat_soy,#a65628,#4daf4a,9,10,3.7,5.5,2.477954968,15.58786779
2016,2017,springWheat_springWheat,#a65628,#a65628,9,10,3.7,3.7,2.477954968,2.172721061
2016,2017,springWheat_sugarbeets,#a65628,#377eb8,9,10,3.7,2.8,2.477954968,0.758802379
2016,2017,sugarbeets_corn,#377eb8,#ffd300,9,10,2.8,6.4,0.774534727,14.92567121
2016,2017,sugarbeets_dryBeans,#377eb8,#e41a1c,9,10,2.8,1.9,0.774534727,0.302677116
2016,2017,sugarbeets_hay,#377eb8,#f781bf,9,10,2.8,4.6,0.774534727,2.82059443
2016,2017,sugarbeets_other,#377eb8,#AAAAAA,9,10,2.8,1,0.774534727,63.43166601
2016,2017,sugarbeets_soy,#377eb8,#4daf4a,9,10,2.8,5.5,0.774534727,15.58786779
2016,2017,sugarbeets_springWheat,#377eb8,#a65628,9,10,2.8,3.7,0.774534727,2.172721061
2016,2017,sugarbeets_sugarbeets,#377eb8,#377eb8,9,10,2.8,2.8,0.774534727,0.758802379
2017,2018,corn_corn,#ffd300,#ffd300,10,11,6.4,6.4,14.92567121,14.79896703
2017,2018,corn_dryBeans,#ffd300,#e41a1c,10,11,6.4,1.9,14.92567121,0.311869864
2017,2018,corn_hay,#ffd300,#f781bf,10,11,6.4,4.6,14.92567121,3.298689801
2017,2018,corn_other,#ffd300,#AAAAAA,10,11,6.4,1,14.92567121,62.91161935
2017,2018,corn_soy,#ffd300,#4daf4a,10,11,6.4,5.5,14.92567121,14.98011737
2017,2018,corn_springWheat,#ffd300,#a65628,10,11,6.4,3.7,14.92567121,2.940092331
2017,2018,corn_sugarbeets,#ffd300,#377eb8,10,11,6.4,2.8,14.92567121,0.758644253
2017,2018,dryBeans_corn,#e41a1c,#ffd300,10,11,1.9,6.4,0.303194734,14.79896703
2017,2018,dryBeans_dryBeans,#e41a1c,#e41a1c,10,11,1.9,1.9,0.303194734,0.311869864
2017,2018,dryBeans_hay,#e41a1c,#f781bf,10,11,1.9,4.6,0.303194734,3.298689801
2017,2018,dryBeans_other,#e41a1c,#AAAAAA,10,11,1.9,1,0.303194734,62.91161935
2017,2018,dryBeans_soy,#e41a1c,#4daf4a,10,11,1.9,5.5,0.303194734,14.98011737
2017,2018,dryBeans_springWheat,#e41a1c,#a65628,10,11,1.9,3.7,0.303194734,2.940092331
2017,2018,dryBeans_sugarbeets,#e41a1c,#377eb8,10,11,1.9,2.8,0.303194734,0.758644253
2017,2018,hay_corn,#f781bf,#ffd300,10,11,4.6,6.4,3.478153046,14.79896703
2017,2018,hay_dryBeans,#f781bf,#e41a1c,10,11,4.6,1.9,3.478153046,0.311869864
2017,2018,hay_hay,#f781bf,#f781bf,10,11,4.6,4.6,3.478153046,3.298689801
2017,2018,hay_other,#f781bf,#AAAAAA,10,11,4.6,1,3.478153046,62.91161935
2017,2018,hay_soy,#f781bf,#4daf4a,10,11,4.6,5.5,3.478153046,14.98011737
2017,2018,hay_springWheat,#f781bf,#a65628,10,11,4.6,3.7,3.478153046,2.940092331
2017,2018,hay_sugarbeets,#f781bf,#377eb8,10,11,4.6,2.8,3.478153046,0.758644253
2017,2018,other_corn,#AAAAAA,#ffd300,10,11,1,6.4,62.77350247,14.79896703
2017,2018,other_dryBeans,#AAAAAA,#e41a1c,10,11,1,1.9,62.77350247,0.311869864
2017,2018,other_hay,#AAAAAA,#f781bf,10,11,1,4.6,62.77350247,3.298689801
2017,2018,other_other,#AAAAAA,#AAAAAA,10,11,1,1,62.77350247,62.91161935
2017,2018,other_soy,#AAAAAA,#4daf4a,10,11,1,5.5,62.77350247,14.98011737
2017,2018,other_springWheat,#AAAAAA,#a65628,10,11,1,3.7,62.77350247,2.940092331
2017,2018,other_sugarbeets,#AAAAAA,#377eb8,10,11,1,2.8,62.77350247,0.758644253
2017,2018,soy_corn,#4daf4a,#ffd300,10,11,5.5,6.4,15.58786779,14.79896703
2017,2018,soy_dryBeans,#4daf4a,#e41a1c,10,11,5.5,1.9,15.58786779,0.311869864
2017,2018,soy_hay,#4daf4a,#f781bf,10,11,5.5,4.6,15.58786779,3.298689801
2017,2018,soy_other,#4daf4a,#AAAAAA,10,11,5.5,1,15.58786779,62.91161935
2017,2018,soy_soy,#4daf4a,#4daf4a,10,11,5.5,5.5,15.58786779,14.98011737
2017,2018,soy_springWheat,#4daf4a,#a65628,10,11,5.5,3.7,15.58786779,2.940092331
2017,2018,soy_sugarbeets,#4daf4a,#377eb8,10,11,5.5,2.8,15.58786779,0.758644253
2017,2018,springWheat_corn,#a65628,#ffd300,10,11,3.7,6.4,2.172721061,14.79896703
2017,2018,springWheat_dryBeans,#a65628,#e41a1c,10,11,3.7,1.9,2.172721061,0.311869864
2017,2018,springWheat_hay,#a65628,#f781bf,10,11,3.7,4.6,2.172721061,3.298689801
2017,2018,springWheat_other,#a65628,#AAAAAA,10,11,3.7,1,2.172721061,62.91161935
2017,2018,springWheat_soy,#a65628,#4daf4a,10,11,3.7,5.5,2.172721061,14.98011737
2017,2018,springWheat_springWheat,#a65628,#a65628,10,11,3.7,3.7,2.172721061,2.940092331
2017,2018,springWheat_sugarbeets,#a65628,#377eb8,10,11,3.7,2.8,2.172721061,0.758644253
2017,2018,sugarbeets_corn,#377eb8,#ffd300,10,11,2.8,6.4,0.758889678,14.79896703
2017,2018,sugarbeets_dryBeans,#377eb8,#e41a1c,10,11,2.8,1.9,0.758889678,0.311869864
2017,2018,sugarbeets_hay,#377eb8,#f781bf,10,11,2.8,4.6,0.758889678,3.298689801
2017,2018,sugarbeets_other,#377eb8,#AAAAAA,10,11,2.8,1,0.758889678,62.91161935
2017,2018,sugarbeets_soy,#377eb8,#4daf4a,10,11,2.8,5.5,0.758889678,14.98011737
2017,2018,sugarbeets_springWheat,#377eb8,#a65628,10,11,2.8,3.7,0.758889678,2.940092331
2017,2018,sugarbeets_sugarbeets,#377eb8,#377eb8,10,11,2.8,2.8,0.758889678,0.758644253
2018,2019,corn_corn,#ffd300,#ffd300,11,12,6.4,6.4,14.79896703,14.87188062
2018,2019,corn_dryBeans,#ffd300,#e41a1c,11,12,6.4,1.9,14.79896703,0.357441994
2018,2019,corn_hay,#ffd300,#f781bf,11,12,6.4,4.6,14.79896703,3.219900407
2018,2019,corn_other,#ffd300,#AAAAAA,11,12,6.4,1,14.79896703,64.84010215
2018,2019,corn_soy,#ffd300,#4daf4a,11,12,6.4,5.5,14.79896703,13.24207773
2018,2019,corn_springWheat,#ffd300,#a65628,11,12,6.4,3.7,14.79896703,2.698736575
2018,2019,corn_sugarbeets,#ffd300,#377eb8,11,12,6.4,2.8,14.79896703,0.769860526
2018,2019,dryBeans_corn,#e41a1c,#ffd300,11,12,1.9,6.4,0.31206917,14.87188062
2018,2019,dryBeans_dryBeans,#e41a1c,#e41a1c,11,12,1.9,1.9,0.31206917,0.357441994
2018,2019,dryBeans_hay,#e41a1c,#f781bf,11,12,1.9,4.6,0.31206917,3.219900407
2018,2019,dryBeans_other,#e41a1c,#AAAAAA,11,12,1.9,1,0.31206917,64.84010215
2018,2019,dryBeans_soy,#e41a1c,#4daf4a,11,12,1.9,5.5,0.31206917,13.24207773
2018,2019,dryBeans_springWheat,#e41a1c,#a65628,11,12,1.9,3.7,0.31206917,2.698736575
2018,2019,dryBeans_sugarbeets,#e41a1c,#377eb8,11,12,1.9,2.8,0.31206917,0.769860526
2018,2019,hay_corn,#f781bf,#ffd300,11,12,4.6,6.4,3.516496655,14.87188062
2018,2019,hay_dryBeans,#f781bf,#e41a1c,11,12,4.6,1.9,3.516496655,0.357441994
2018,2019,hay_hay,#f781bf,#f781bf,11,12,4.6,4.6,3.516496655,3.219900407
2018,2019,hay_other,#f781bf,#AAAAAA,11,12,4.6,1,3.516496655,64.84010215
2018,2019,hay_soy,#f781bf,#4daf4a,11,12,4.6,5.5,3.516496655,13.24207773
2018,2019,hay_springWheat,#f781bf,#a65628,11,12,4.6,3.7,3.516496655,2.698736575
2018,2019,hay_sugarbeets,#f781bf,#377eb8,11,12,4.6,2.8,3.516496655,0.769860526
2018,2019,other_corn,#AAAAAA,#ffd300,11,12,1,6.4,62.69328459,14.87188062
2018,2019,other_dryBeans,#AAAAAA,#e41a1c,11,12,1,1.9,62.69328459,0.357441994
2018,2019,other_hay,#AAAAAA,#f781bf,11,12,1,4.6,62.69328459,3.219900407
2018,2019,other_other,#AAAAAA,#AAAAAA,11,12,1,1,62.69328459,64.84010215
2018,2019,other_soy,#AAAAAA,#4daf4a,11,12,1,5.5,62.69328459,13.24207773
2018,2019,other_springWheat,#AAAAAA,#a65628,11,12,1,3.7,62.69328459,2.698736575
2018,2019,other_sugarbeets,#AAAAAA,#377eb8,11,12,1,2.8,62.69328459,0.769860526
2018,2019,soy_corn,#4daf4a,#ffd300,11,12,5.5,6.4,14.98011737,14.87188062
2018,2019,soy_dryBeans,#4daf4a,#e41a1c,11,12,5.5,1.9,14.98011737,0.357441994
2018,2019,soy_hay,#4daf4a,#f781bf,11,12,5.5,4.6,14.98011737,3.219900407
2018,2019,soy_other,#4daf4a,#AAAAAA,11,12,5.5,1,14.98011737,64.84010215
2018,2019,soy_soy,#4daf4a,#4daf4a,11,12,5.5,5.5,14.98011737,13.24207773
2018,2019,soy_springWheat,#4daf4a,#a65628,11,12,5.5,3.7,14.98011737,2.698736575
2018,2019,soy_sugarbeets,#4daf4a,#377eb8,11,12,5.5,2.8,14.98011737,0.769860526
2018,2019,springWheat_corn,#a65628,#ffd300,11,12,3.7,6.4,2.940092331,14.87188062
2018,2019,springWheat_dryBeans,#a65628,#e41a1c,11,12,3.7,1.9,2.940092331,0.357441994
2018,2019,springWheat_hay,#a65628,#f781bf,11,12,3.7,4.6,2.940092331,3.219900407
2018,2019,springWheat_other,#a65628,#AAAAAA,11,12,3.7,1,2.940092331,64.84010215
2018,2019,springWheat_soy,#a65628,#4daf4a,11,12,3.7,5.5,2.940092331,13.24207773
2018,2019,springWheat_springWheat,#a65628,#a65628,11,12,3.7,3.7,2.940092331,2.698736575
2018,2019,springWheat_sugarbeets,#a65628,#377eb8,11,12,3.7,2.8,2.940092331,0.769860526
2018,2019,sugarbeets_corn,#377eb8,#ffd300,11,12,2.8,6.4,0.75897286,14.87188062
2018,2019,sugarbeets_dryBeans,#377eb8,#e41a1c,11,12,2.8,1.9,0.75897286,0.357441994
2018,2019,sugarbeets_hay,#377eb8,#f781bf,11,12,2.8,4.6,0.75897286,3.219900407
2018,2019,sugarbeets_other,#377eb8,#AAAAAA,11,12,2.8,1,0.75897286,64.84010215
2018,2019,sugarbeets_soy,#377eb8,#4daf4a,11,12,2.8,5.5,0.75897286,13.24207773
2018,2019,sugarbeets_springWheat,#377eb8,#a65628,11,12,2.8,3.7,0.75897286,2.698736575
2018,2019,sugarbeets_sugarbeets,#377eb8,#377eb8,11,12,2.8,2.8,0.75897286,0.769860526
2019,2020,corn_corn,#ffd300,#ffd300,12,13,6.4,6.4,14.87188062,14.95244029
2019,2020,corn_dryBeans,#ffd300,#e41a1c,12,13,6.4,1.9,14.87188062,0.483053706
2019,2020,corn_hay,#ffd300,#f781bf,12,13,6.4,4.6,14.87188062,2.860625134
2019,2020,corn_other,#ffd300,#AAAAAA,12,13,6.4,1,14.87188062,63.83019535
2019,2020,corn_soy,#ffd300,#4daf4a,12,13,6.4,5.5,14.87188062,14.35389415
2019,2020,corn_springWheat,#ffd300,#a65628,12,13,6.4,3.7,14.87188062,2.745796494
2019,2020,corn_sugarbeets,#ffd300,#377eb8,12,13,6.4,2.8,14.87188062,0.773994874
2019,2020,dryBeans_corn,#e41a1c,#ffd300,12,13,1.9,6.4,0.358213685,14.95244029
2019,2020,dryBeans_dryBeans,#e41a1c,#e41a1c,12,13,1.9,1.9,0.358213685,0.483053706
2019,2020,dryBeans_hay,#e41a1c,#f781bf,12,13,1.9,4.6,0.358213685,2.860625134
2019,2020,dryBeans_other,#e41a1c,#AAAAAA,12,13,1.9,1,0.358213685,63.83019535
2019,2020,dryBeans_soy,#e41a1c,#4daf4a,12,13,1.9,5.5,0.358213685,14.35389415
2019,2020,dryBeans_springWheat,#e41a1c,#a65628,12,13,1.9,3.7,0.358213685,2.745796494
2019,2020,dryBeans_sugarbeets,#e41a1c,#377eb8,12,13,1.9,2.8,0.358213685,0.773994874
2019,2020,hay_corn,#f781bf,#ffd300,12,13,4.6,6.4,2.781166584,14.95244029
2019,2020,hay_dryBeans,#f781bf,#e41a1c,12,13,4.6,1.9,2.781166584,0.483053706
2019,2020,hay_hay,#f781bf,#f781bf,12,13,4.6,4.6,2.781166584,2.860625134
2019,2020,hay_other,#f781bf,#AAAAAA,12,13,4.6,1,2.781166584,63.83019535
2019,2020,hay_soy,#f781bf,#4daf4a,12,13,4.6,5.5,2.781166584,14.35389415
2019,2020,hay_springWheat,#f781bf,#a65628,12,13,4.6,3.7,2.781166584,2.745796494
2019,2020,hay_sugarbeets,#f781bf,#377eb8,12,13,4.6,2.8,2.781166584,0.773994874
2019,2020,other_corn,#AAAAAA,#ffd300,12,13,1,6.4,65.27801363,14.95244029
2019,2020,other_dryBeans,#AAAAAA,#e41a1c,12,13,1,1.9,65.27801363,0.483053706
2019,2020,other_hay,#AAAAAA,#f781bf,12,13,1,4.6,65.27801363,2.860625134
2019,2020,other_other,#AAAAAA,#AAAAAA,12,13,1,1,65.27801363,63.83019535
2019,2020,other_soy,#AAAAAA,#4daf4a,12,13,1,5.5,65.27801363,14.35389415
2019,2020,other_springWheat,#AAAAAA,#a65628,12,13,1,3.7,65.27801363,2.745796494
2019,2020,other_sugarbeets,#AAAAAA,#377eb8,12,13,1,2.8,65.27801363,0.773994874
2019,2020,soy_corn,#4daf4a,#ffd300,12,13,5.5,6.4,13.24207773,14.95244029
2019,2020,soy_dryBeans,#4daf4a,#e41a1c,12,13,5.5,1.9,13.24207773,0.483053706
2019,2020,soy_hay,#4daf4a,#f781bf,12,13,5.5,4.6,13.24207773,2.860625134
2019,2020,soy_other,#4daf4a,#AAAAAA,12,13,5.5,1,13.24207773,63.83019535
2019,2020,soy_soy,#4daf4a,#4daf4a,12,13,5.5,5.5,13.24207773,14.35389415
2019,2020,soy_springWheat,#4daf4a,#a65628,12,13,5.5,3.7,13.24207773,2.745796494
2019,2020,soy_sugarbeets,#4daf4a,#377eb8,12,13,5.5,2.8,13.24207773,0.773994874
2019,2020,springWheat_corn,#a65628,#ffd300,12,13,3.7,6.4,2.698736575,14.95244029
2019,2020,springWheat_dryBeans,#a65628,#e41a1c,12,13,3.7,1.9,2.698736575,0.483053706
2019,2020,springWheat_hay,#a65628,#f781bf,12,13,3.7,4.6,2.698736575,2.860625134
2019,2020,springWheat_other,#a65628,#AAAAAA,12,13,3.7,1,2.698736575,63.83019535
2019,2020,springWheat_soy,#a65628,#4daf4a,12,13,3.7,5.5,2.698736575,14.35389415
2019,2020,springWheat_springWheat,#a65628,#a65628,12,13,3.7,3.7,2.698736575,2.745796494
2019,2020,springWheat_sugarbeets,#a65628,#377eb8,12,13,3.7,2.8,2.698736575,0.773994874
2019,2020,sugarbeets_corn,#377eb8,#ffd300,12,13,2.8,6.4,0.769911176,14.95244029
2019,2020,sugarbeets_dryBeans,#377eb8,#e41a1c,12,13,2.8,1.9,0.769911176,0.483053706
2019,2020,sugarbeets_hay,#377eb8,#f781bf,12,13,2.8,4.6,0.769911176,2.860625134
2019,2020,sugarbeets_other,#377eb8,#AAAAAA,12,13,2.8,1,0.769911176,63.83019535
2019,2020,sugarbeets_soy,#377eb8,#4daf4a,12,13,2.8,5.5,0.769911176,14.35389415
2019,2020,sugarbeets_springWheat,#377eb8,#a65628,12,13,2.8,3.7,0.769911176,2.745796494
2019,2020,sugarbeets_sugarbeets,#377eb8,#377eb8,12,13,2.8,2.8,0.769911176,0.773994874
2020,2021,corn_corn,#ffd300,#ffd300,13,14,6.4,6.4,14.95244029,15.66997414
2020,2021,corn_dryBeans,#ffd300,#e41a1c,13,14,6.4,1.9,14.95244029,0.342906301
2020,2021,corn_hay,#ffd300,#f781bf,13,14,6.4,4.6,14.95244029,2.365427397
2020,2021,corn_other,#ffd300,#AAAAAA,13,14,6.4,1,14.95244029,63.66520397
2020,2021,corn_soy,#ffd300,#4daf4a,13,14,6.4,5.5,14.95244029,14.92149445
2020,2021,corn_springWheat,#ffd300,#a65628,13,14,6.4,3.7,14.95244029,2.267519525
2020,2021,corn_sugarbeets,#ffd300,#377eb8,13,14,6.4,2.8,14.95244029,0.767474216
2020,2021,dryBeans_corn,#e41a1c,#ffd300,13,14,1.9,6.4,0.483499672,15.66997414
2020,2021,dryBeans_dryBeans,#e41a1c,#e41a1c,13,14,1.9,1.9,0.483499672,0.342906301
2020,2021,dryBeans_hay,#e41a1c,#f781bf,13,14,1.9,4.6,0.483499672,2.365427397
2020,2021,dryBeans_other,#e41a1c,#AAAAAA,13,14,1.9,1,0.483499672,63.66520397
2020,2021,dryBeans_soy,#e41a1c,#4daf4a,13,14,1.9,5.5,0.483499672,14.92149445
2020,2021,dryBeans_springWheat,#e41a1c,#a65628,13,14,1.9,3.7,0.483499672,2.267519525
2020,2021,dryBeans_sugarbeets,#e41a1c,#377eb8,13,14,1.9,2.8,0.483499672,0.767474216
2020,2021,hay_corn,#f781bf,#ffd300,13,14,4.6,6.4,2.980590825,15.66997414
2020,2021,hay_dryBeans,#f781bf,#e41a1c,13,14,4.6,1.9,2.980590825,0.342906301
2020,2021,hay_hay,#f781bf,#f781bf,13,14,4.6,4.6,2.980590825,2.365427397
2020,2021,hay_other,#f781bf,#AAAAAA,13,14,4.6,1,2.980590825,63.66520397
2020,2021,hay_soy,#f781bf,#4daf4a,13,14,4.6,5.5,2.980590825,14.92149445
2020,2021,hay_springWheat,#f781bf,#a65628,13,14,4.6,3.7,2.980590825,2.267519525
2020,2021,hay_sugarbeets,#f781bf,#377eb8,13,14,4.6,2.8,2.980590825,0.767474216
2020,2021,other_corn,#AAAAAA,#ffd300,13,14,1,6.4,63.70973469,15.66997414
2020,2021,other_dryBeans,#AAAAAA,#e41a1c,13,14,1,1.9,63.70973469,0.342906301
2020,2021,other_hay,#AAAAAA,#f781bf,13,14,1,4.6,63.70973469,2.365427397
2020,2021,other_other,#AAAAAA,#AAAAAA,13,14,1,1,63.70973469,63.66520397
2020,2021,other_soy,#AAAAAA,#4daf4a,13,14,1,5.5,63.70973469,14.92149445
2020,2021,other_springWheat,#AAAAAA,#a65628,13,14,1,3.7,63.70973469,2.267519525
2020,2021,other_sugarbeets,#AAAAAA,#377eb8,13,14,1,2.8,63.70973469,0.767474216
2020,2021,soy_corn,#4daf4a,#ffd300,13,14,5.5,6.4,14.35389415,15.66997414
2020,2021,soy_dryBeans,#4daf4a,#e41a1c,13,14,5.5,1.9,14.35389415,0.342906301
2020,2021,soy_hay,#4daf4a,#f781bf,13,14,5.5,4.6,14.35389415,2.365427397
2020,2021,soy_other,#4daf4a,#AAAAAA,13,14,5.5,1,14.35389415,63.66520397
2020,2021,soy_soy,#4daf4a,#4daf4a,13,14,5.5,5.5,14.35389415,14.92149445
2020,2021,soy_springWheat,#4daf4a,#a65628,13,14,5.5,3.7,14.35389415,2.267519525
2020,2021,soy_sugarbeets,#4daf4a,#377eb8,13,14,5.5,2.8,14.35389415,0.767474216
2020,2021,springWheat_corn,#a65628,#ffd300,13,14,3.7,6.4,2.745796494,15.66997414
2020,2021,springWheat_dryBeans,#a65628,#e41a1c,13,14,3.7,1.9,2.745796494,0.342906301
2020,2021,springWheat_hay,#a65628,#f781bf,13,14,3.7,4.6,2.745796494,2.365427397
2020,2021,springWheat_other,#a65628,#AAAAAA,13,14,3.7,1,2.745796494,63.66520397
2020,2021,springWheat_soy,#a65628,#4daf4a,13,14,3.7,5.5,2.745796494,14.92149445
2020,2021,springWheat_springWheat,#a65628,#a65628,13,14,3.7,3.7,2.745796494,2.267519525
2020,2021,springWheat_sugarbeets,#a65628,#377eb8,13,14,3.7,2.8,2.745796494,0.767474216
2020,2021,sugarbeets_corn,#377eb8,#ffd300,13,14,2.8,6.4,0.774043877,15.66997414
2020,2021,sugarbeets_dryBeans,#377eb8,#e41a1c,13,14,2.8,1.9,0.774043877,0.342906301
2020,2021,sugarbeets_hay,#377eb8,#f781bf,13,14,2.8,4.6,0.774043877,2.365427397
2020,2021,sugarbeets_other,#377eb8,#AAAAAA,13,14,2.8,1,0.774043877,63.66520397
2020,2021,sugarbeets_soy,#377eb8,#4daf4a,13,14,2.8,5.5,0.774043877,14.92149445
2020,2021,sugarbeets_springWheat,#377eb8,#a65628,13,14,2.8,3.7,0.774043877,2.267519525
2020,2021,sugarbeets_sugarbeets,#377eb8,#377eb8,13,14,2.8,2.8,0.774043877,0.767474216
